iscnPrefix,classTitle,classDescription,imageUrl,catalogId,mintCount,listCount,editionTitleEn,editionTitleZh,editionDescriptionEn,editionDescriptionZh,editionPriceUSD,classId
iscn://likecoin-chain/zgIqx2z1Mix6DVohfyH-aMnSAaG8kcDgNhDNhDo3zy0,Dead Men's Money,,https://www.gutenberg.org/cache/epub/12239/pg12239.cover.medium.jpg,12239,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1lnanf4gxsd5e2axs7fjl6m3ncps26xdhcdynusv64e2gxzuln5mscm6vwr
iscn://likecoin-chain/tMsJD8h4uUWnPuunoGF4rFLNfWPRwSYHfhQKqdhqoAY,Dead Men Tell No Tales,,https://www.gutenberg.org/cache/epub/1703/pg1703.cover.medium.jpg,1703,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1we9ukpzs8wepazztplv3jwwsnf5cddqgdygfga6pn7rzcjaw8zpqegt3pd
iscn://likecoin-chain/J7asdVdoTgda8eVhKgtB51fUmhcu70-OJ-8KyddDZ40,Dear Enemy,,https://www.gutenberg.org/cache/epub/238/pg238.cover.medium.jpg,238,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19n3e6qyvflkzuyn9z2qzv9jvz72we7r0u5g4nnvzyv6w4dfev8hs4kxz40
iscn://likecoin-chain/UTGaNWDC_WNUPgjhmPEfDL4M_Xt8NTfhym_p-w-uceM,"Death at the Excelsior, and Other Stories",,https://www.gutenberg.org/cache/epub/8176/pg8176.cover.medium.jpg,8176,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1f7dpf07rrd388u3zz0aa8nmtk88rg6lpfggk27492u4398stc4nsrg7f6y
iscn://likecoin-chain/ps0MND4n6RcBysOB0pKAt9TL-TBEu6oFUi10IFYanPk,Deductive Logic,,https://www.gutenberg.org/cache/epub/6560/pg6560.cover.medium.jpg,6560,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1l4dp9ce2pzl5l8tmc0uapa5hzyfkclcc7vpuwxw2qg4mdl5s9u9s7gnk8r
iscn://likecoin-chain/VQkpAvwKeMU1kHrEdoqCk-ypY1Uq2Nit9DxDqzILfyw,"Deep Waters, the Entire Collection",,https://www.gutenberg.org/cache/epub/10573/pg10573.cover.medium.jpg,10573,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1hwsn09qm2pgp7kgnzqvzzjuz43wf26dv56vw8uxapqa94nfseymsqy8qsu
iscn://likecoin-chain/Xl9-43MW1INQJsORJ5eIWlaZwpQBCJyprukFz-47DBY,Deephaven and Selected Stories & Sketches,,https://www.gutenberg.org/cache/epub/15985/pg15985.cover.medium.jpg,15985,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ausf5sv0ecfakdkm60kk5t9u70kcw6ak58zzp23xd8eg8m3dhx4qlpz6ya
iscn://likecoin-chain/4XstanSQIwyMvSeOzEQ7zOEN-ztd-Th1HJRhTqVOSso,Deerfoot in The Mountains,,https://www.gutenberg.org/cache/epub/25334/pg25334.cover.medium.jpg,25334,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1g38uecagfq6v6plxsrec755nrs46tllsueezfttewygf37uquhyq50hrp6
iscn://likecoin-chain/mItuH7Lo_FjgxzYNDPPER0hnaE8HOYU6NT_WRD2wfqI,"Defenders of Democracy Contributions from representative men and women of letters and other arts from our allies and our own country, edited by the Gift book committee of the Militia of Mercy",,https://www.gutenberg.org/cache/epub/3227/pg3227.cover.medium.jpg,3227,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1m6tct6n9gu9ujkrjz2qcr33aedz9vv5q7t0qxsufxnfpwqjqhejsknaq5y
iscn://likecoin-chain/SIq-mrFBIa5iNEnsahzezJC_12yv9ZqkO71dZgEVR2A,Definitions: Essays in Contemporary Criticism [First Series],,https://www.gutenberg.org/cache/epub/6106/pg6106.cover.medium.jpg,6106,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10hl9gm6je655c5vmzdqflyujleykp9ny9gp4j9m55kpkvqrwx7csc0kpe7
iscn://likecoin-chain/ShqWTPtW1WzACuaLHCvLGVbcPBNLy4S7eT-2ZGuxrVQ,Deirdre of the Sorrows,,https://www.gutenberg.org/cache/epub/1922/pg1922.cover.medium.jpg,1922,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1y28he7gz7s75l8hnc4atx0clshsju5vnwakq5c3c9s02dazkhx0srwu8sj
iscn://likecoin-chain/NxyRGK7azvoF6Tb91eC4iD76d0taiMkJTacy4J7mZrM,Delco Radio Owner's Manual Model 633; Delcotron Generator Installation,,https://www.gutenberg.org/cache/epub/31407/pg31407.cover.medium.jpg,31407,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1lhmu3hwazaek0a63qx7us6mx5r9qqquxdqu46h6tmahz4q6laszsvdf5fn
iscn://likecoin-chain/f9L5oaxP7fkfd8FHWWQBw-4qqSyd1cfQsc-iUF6y8Ek,"Democracy, an American novel",,https://www.gutenberg.org/cache/epub/2815/pg2815.cover.medium.jpg,2815,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1avm3rs7pt3d32heyuz0gdf5epz27dd8nzngvvwdrc5uj79tj6ajq5mhx7u
iscn://likecoin-chain/9tBs_wxKlPs2Rihyh44PqOqfr1Rjs-OiqqL63kftBcc,den store hunger english by johan bojer,,https://www.gutenberg.org/cache/epub/54194/pg54194.cover.medium.jpg,54194,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19d6tt28k9es4heljyxw6u3aqjpxp7872kyxmm2equ6ak2f7tew6s7gzy0j
iscn://likecoin-chain/JJ1Js5p9TUKNucmePmTIMGSXOoGXMy2pEj_hRQGlLhw,Dennison Grant: A Novel of To-day,,https://www.gutenberg.org/cache/epub/3264/pg3264.cover.medium.jpg,3264,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cmqyhwv6ht4xk9hzwgsfkq0hkzt5k904alh9dnzereyn6a87urrq6ul5tl
iscn://likecoin-chain/QZzhROic30RImpG4RVfPxFjFbQY3H253Iwgnzw5G7Mw/1,Medieval English Literature,,https://www.gutenberg.org/cache/epub/37342/pg37342.cover.medium.jpg,37342,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vdq40stcfjdqzayn4gk0vwyx3ulghddue3rjfz9zagrsjufd3e9s9vjqvr
iscn://likecoin-chain/dlHF_6XbyPmO0xFo1cG15EnzdsGLlwWxR07aXNxqbg8,"Derrick Vaughan, Novelist",,https://www.gutenberg.org/cache/epub/1665/pg1665.cover.medium.jpg,1665,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1md6svthsyk5vhv2llu2xz8geapkx4rdknt0a9uuuwhwtvjcttsvshgm33e
iscn://likecoin-chain/YrG0ixSliSHZDIiGYhx6ia3zdFfQM4BNNTG_QK7PpcM,Desert Air 1905,,https://www.gutenberg.org/cache/epub/23418/pg23418.cover.medium.jpg,23418,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wv3yxu4hlv85kp7uxgewjmq6chh93ucxld2x80th6evkjqg23fuqc2wjaf
iscn://likecoin-chain/HWVzPJdTz5UPFugUPY07uIgJHvVfJdW8FPG3DeQSLPc,Desert Love,,https://www.gutenberg.org/cache/epub/15242/pg15242.cover.medium.jpg,15242,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1hqrqyjgxl7k48gvy8zl06u9vne9zgythxg95vc2ru7ls85xy8vwss0s0l5
iscn://likecoin-chain/Cv9oaaF-sil1qUKpdmwORVMuUIsvdHw_83g-5scXb44,"Desk and Debit or, The Catastrophes of a Clerk",,https://www.gutenberg.org/cache/epub/24544/pg24544.cover.medium.jpg,24544,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1mn35ey8necr6gxld5j03whk2tgvufkfle0dfvz7ch2dzvutuk6wsysl0zx
iscn://likecoin-chain/NuXWnyZh4LM7eH2Nh8D9OmtCB1TeiW42iv9OxDrRah8,Desperate Remedies,,https://www.gutenberg.org/cache/epub/9418/pg9418.cover.medium.jpg,9418,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wfje3w05hf0eskysm5kjfwvv9u0rqvf7tjpj50knuqrxekrej0kscvyrhc
iscn://likecoin-chain/NyGiDZsPNgoTZmmLIdOY1ihMxuz50z5US9conbFWXZ4,"Detectives, Inc. A Mystery Story for Boys",,https://www.gutenberg.org/cache/epub/44249/pg44249.cover.medium.jpg,44249,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cza6g02ags39d9mn4jn4qy7dwpc2szj06c9drgapf7mhlphu2cmsv06p4f
iscn://likecoin-chain/JRgDi0M7PrzOQ4KCRAxsvoQcjJrm15mT26Pbs75XUsM,deutsche liebe english by f max müller,,https://www.gutenberg.org/cache/epub/47033/pg47033.cover.medium.jpg,47033,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1aeqy692g9lpxgy5vtap9kwxqsyewsdw93jn7ke50dpr935f9nfqsur3zlw
iscn://likecoin-chain/ZLKVDF4th9uTWbLDjjT_heOWsQQ5Ov5aB8eat26sMgs,Devereux — Volume 01,,https://www.gutenberg.org/cache/epub/7624/pg7624.cover.medium.jpg,7624,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18q8yqm79kt0886gqdzasqr5p0qt85h9qjauuzs08e377vrtyrmgq3zzxr4
iscn://likecoin-chain/AV-fJ4ITyFUfPMcxuzKWULGmZQZWfy3JGXEoS2tSCHE,Devil's Ford,,https://www.gutenberg.org/cache/epub/2286/pg2286.cover.medium.jpg,2286,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13tw4z56uqnqmdd2tqcw6qh2hehvytm2l5zsm5a4du0wc6rhyhrfs2myndz
iscn://likecoin-chain/iJYZUYsfzauR7dvN0zd46dZs2XDJf2hEU59o4_ioQzQ,Devil-Worship in France or The Question of Lucifer,,https://www.gutenberg.org/cache/epub/21258/pg21258.cover.medium.jpg,21258,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ccsdqncvsmxh54q563q5z598wvuz632gtu3wu86h5hv2a7jy4uqq6hymle
iscn://likecoin-chain/moNT6TljoSbjo91etkNYOsIxfzY98BQCvOa7dSKwUFo,"Dhammapada, a Collection of Verses; Being One of the Canonical Books of the Buddhists",,https://www.gutenberg.org/cache/epub/2017/pg2017.cover.medium.jpg,2017,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1e09x8nkahg5h4ntk9jhx24e4s23ttzmcgdxquw43zcc0lu3lyyqs6x76uc
iscn://likecoin-chain/p09TjiQNH21JbMpjJm5UoJo96G1H9_SRGA8ok0QnGQw,Diana,,https://www.gutenberg.org/cache/epub/29824/pg29824.cover.medium.jpg,29824,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16kjfj4dgs7hcy8duag6aas7qrtt7v2gxaxjduzcl4k8ffh3p5acqgjzz8j
iscn://likecoin-chain/zHRSQJnlQFQeMo11Mu4liVjDc6Tq0D3xNvWth2jfTHc,Diana of the Crossways — Volume 1,,https://www.gutenberg.org/cache/epub/4465/pg4465.cover.medium.jpg,4465,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1nsv3qtm0rushh2hzm7tmqcj96hlydfh4d0urakq7q6gj3sl04cyq36s9f2
iscn://likecoin-chain/XbItPUCJy-cBebb2XKqLmnxpjaMzeJ46RISymCQ99Gs,"Diary And Notes Of Horace Templeton, Esq. Volume II (of II)",,https://www.gutenberg.org/cache/epub/33217/pg33217.cover.medium.jpg,33217,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1x5nxrxv4xl8le5w2pt9h3zfzr9evw7xygup4jkux3nqx2q7p39wqm2ldjf
iscn://likecoin-chain/WjzxV0J6PsJyrhcMickW9s_zeVc-O_ke_wPpl4x9SC4,"Diary from November 12, 1862, to October 18, 1863",,https://www.gutenberg.org/cache/epub/29264/pg29264.cover.medium.jpg,29264,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ef9s52jx38vl0mcz5c2rz3jynqypygn3lj6l78fde4w5qjg5hfdsvn3qtt
iscn://likecoin-chain/V-RmJ_JDA8j12u9KJzysR8t0VNpm2Q6et5b-AlPGuZo,Diary of Samuel Pepys — Complete 1661 N.S.,,https://www.gutenberg.org/cache/epub/4131/pg4131.cover.medium.jpg,4131,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1teu9h9qnwl85ac6ja58uqd09m6c6rzl5jfzkh5v95ha65y7760rsvm0jee
iscn://likecoin-chain/JpLGJ4tQ2e-vnjRF-nO_AgMV97rbiUJDWj5y4J7oWXM,Diary of Samuel Pepys — Complete 1664 N.S.,,https://www.gutenberg.org/cache/epub/4153/pg4153.cover.medium.jpg,4153,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1mpu2jrccvcgn7m094uawwtdgrj0lllr7v9lg3pkucuvtrse65tjsrep0zj
iscn://likecoin-chain/IEFQ3pElg3-sXgxfQUgZ4s8ljs7BJXXLGGtlfrysufw,Diary of Samuel Pepys — Complete 1668 N.S.,,https://www.gutenberg.org/cache/epub/4195/pg4195.cover.medium.jpg,4195,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cmphsvcjk2zmvsyje2jyrg9uglrfss8cnnfx7ruj9fzdhrj9279spp6sun
iscn://likecoin-chain/esO73DzkIOCsSferE4ijpAi52MWsIR_UWntLvwv_85Q,Diary of Samuel Pepys — Complete 1669 N.S.,,https://www.gutenberg.org/cache/epub/4199/pg4199.cover.medium.jpg,4199,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cdgnapx83jc9m7jdctgtv0jufdnw49tanr5pu90vjseaxvdxy2pqzp6fdy
iscn://likecoin-chain/KA8DRg25q3iHbGNih--CelhvELTAuLdhB5n2KCl_QDg,Dick and Brownie,,https://www.gutenberg.org/cache/epub/16969/pg16969.cover.medium.jpg,16969,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ffdu2wwlx9r5jyp6fpmfqh42g0vfj0uuu4cykk7nhg74aue0vuys7ekrtq
iscn://likecoin-chain/34zAGAnk_2zootCna8WfIEsL22mv-0rsB6GIscHBy9U,"Dick, Marjorie and Fidge A Search for the Wonderful Dodo",,https://www.gutenberg.org/cache/epub/23541/pg23541.cover.medium.jpg,23541,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1g4ly22025p7ensx5y3mls3p3lkwe2fv32enrme843rwzv3cktmssl60a5r
iscn://likecoin-chain/s8KgyorZeb3qmPL2YVSSWPaFJM_DlcO_e4vRsu0n7FE,"Dick Prescott's First Year at West Point; Or, Two Chums in the Cadet Gray",,https://www.gutenberg.org/cache/epub/6426/pg6426.cover.medium.jpg,6426,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1n6jwda7upj2gqllsxkpxd3us6czuq48g8tnlw8nag0vh2u3502sqfj3s2f
iscn://likecoin-chain/YSRG1j-BLHNLsjGySe2Nv6E9nlFEM0WOiN--36Z6Vog,"Dick Prescott's Second Year at West Point Or, Finding the Glory of the Soldier's Life",,https://www.gutenberg.org/cache/epub/12819/pg12819.cover.medium.jpg,12819,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1hgysehm9em7hcpxqvzrtq69y98u73dnem05ka0ncygz600xkmy7qm2dvk8
iscn://likecoin-chain/CkugFT5TidCEaTJ8TDnZX8XRTQ5_b9W9X8lBBGkz2u8,"Dick Prescott's Third Year at West Point Or, Standing Firm for Flag and Honor",,https://www.gutenberg.org/cache/epub/12806/pg12806.cover.medium.jpg,12806,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15c6du9hnya5lxah2q3s9q73kh96lqp0uu00j3zm24p5eakzfvtxq3st3fd
iscn://likecoin-chain/xxdUQMR6jvP-DK7CqBWuVHu8CU497qRz_B9e_n09g3Y,"Dick Prescotts's Fourth Year at West Point Or, Ready to Drop the Gray for Shoulder Straps",,https://www.gutenberg.org/cache/epub/12807/pg12807.cover.medium.jpg,12807,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1avde379zwmfncdyazxyhe3wky0xquh49g8txv29hgar6rctql75sssegu8
iscn://likecoin-chain/Rn6NlCKWSnU2lhPkLr1vd_luxwCLrLfkmcgvngDj0W8,Dick Sand A Captain at Fifteen,,https://www.gutenberg.org/cache/epub/12051/pg12051.cover.medium.jpg,12051,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1kkks2gf89alpldv0ssrare57e5m6fsuqzvq6fu5sv7mzk4vz35jstxn465
iscn://likecoin-chain/nUm4M_k2a7-coShPC_0cViIlyI1FgGrhxvH8E7_L4PY,Dictatorship vs. Democracy (Terrorism and Communism),,https://www.gutenberg.org/cache/epub/38982/pg38982.cover.medium.jpg,38982,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1mvx99ly5ynvd8rvk24jwf86tuuwqfezgc3wkrytt86sty7ws4pvqkk8c5k
iscn://likecoin-chain/iAMwZpWaAQIgChKI55O6JetNGINmknXaerpjZ9qNV8w,"Diddie, Dumps, and Tot; Or, Plantation Child-Life",,https://www.gutenberg.org/cache/epub/4992/pg4992.cover.medium.jpg,4992,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1t48jxklrmwxtw2j2pumgthusqfvjhtxvch403nsf4m073u96843sddq3dm
iscn://likecoin-chain/wblaYA92pIFx9l9gbchbA90ZC4mtBRBciJgPO6aHJ-w,die gred english by georg ebers,,https://www.gutenberg.org/cache/epub/33654/pg33654.cover.medium.jpg,33654,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13t3eg2x4s0sswjel3lkl2pw9ynsz573l7x9wq28dknp2cggjh5ksqys3uv
iscn://likecoin-chain/n8Cn_njMEV8hQIE284KlI3Q3MBtUzZpiftkI8Uwq8fc,die schwestern english by georg ebers,,https://www.gutenberg.org/cache/epub/20211/pg20211.cover.medium.jpg,20211,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft129tlp5yugnql7l09urpxh7hk7dwpl7kvfvpqrlpev7gtxrs4zd4qs6ph69
iscn://likecoin-chain/KfQ4oK_mh5nI6QFbNoc7Gr1z_c2Dia2YaHrlMsjV9OQ,"Dio's Rome, Volume 4 An Historical Narrative Originally Composed in Greek During the Reigns of Septimius Severus, Geta and Caracalla, Macrinus, Elagabalus and Alexander Severus: and Now Presented in English Form",,https://www.gutenberg.org/cache/epub/10883/pg10883.cover.medium.jpg,10883,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1q652gqt8nypmdg2plkt80zy8dstg7qy3uc7qyv3e6xl3thk8k3hqjn4qle
iscn://likecoin-chain/T3dSZ6U73TIJe_uH359bVJWPGteyo1VuzLIrxLz2_5I,"Directions for Cookery, in its Various Branches",,https://www.gutenberg.org/cache/epub/9624/pg9624.cover.medium.jpg,9624,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1dt8zu72ydy9j6vlqepme4ercuxpt6eyn0e2pedt9tx6539shk7mq3nfjsg
iscn://likecoin-chain/lQl90cHTdozlSuJMnyvohiilkc5v7kdqy6fk4G7kwXM,discours de la méthode english by descar,,https://www.gutenberg.org/cache/epub/13846/pg13846.cover.medium.jpg,13846,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16ekdvyjkp077s9xceyp78mzef4hk4v4wdf7hyspnkrrq2sufvh5svm67qf
iscn://likecoin-chain/yT1PuAhrT3uZ0Ii72T-HVNFTcGaseWfaoZ6MEYFtILM,Discourses: Biological & Geological Essays,,https://www.gutenberg.org/cache/epub/10060/pg10060.cover.medium.jpg,10060,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1p4exs20hmwvn0gydhcydklry4u8df8p6zngs5x399prlqthd0jwswz5suc
iscn://likecoin-chain/l9hefoLsj2UMyv6aIp8ZBvTk4v4yjRATb-aKaSwo6RE,Discourses on the First Decade of Titus Livius,,https://www.gutenberg.org/cache/epub/10827/pg10827.cover.medium.jpg,10827,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1hncq5rhw0hzwl6gchwc7shl2v9r4gyarv3v52m60rudkze56njqsd8dgea
iscn://likecoin-chain/Ij9acetd3EzrEp1GW6KbZDUuKaCZdjTR0-_omrf0DBA,Dissertation on the Progress of the Fine Arts,,https://www.gutenberg.org/cache/epub/42371/pg42371.cover.medium.jpg,42371,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft17jja8mzg2a8z0v7w6jagc5tjtd7fpkkhea5z999ufnuzasev46nsuxxp9h
iscn://likecoin-chain/5Umw35LG7V1NOgaBXjsZ7Mn5qjZnUJzDvE5BFyqPobE,"Disturbances of the Heart Discussion of the Treatment of the Heart in Its Various Disorders, With a Chapter on Blood Pressure",,https://www.gutenberg.org/cache/epub/3731/pg3731.cover.medium.jpg,3731,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16gqw4yhcvn48zs7jt6kuhwztfq6veyugtgyduaymh5nwsax0p0lslegdrt
iscn://likecoin-chain/JNy8D8DfVauKNEQr0yRjJbIhXEVoMetylj7QqA5aeiM,Divers Women,,https://www.gutenberg.org/cache/epub/17785/pg17785.cover.medium.jpg,17785,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zw8szk3w49mx25t8wvlv5vyts3g5k39ykv9kpc9mle3pal4ewmasm2cww8
iscn://likecoin-chain/LIQs8N6pRtf2tqMj-D0n6yFInT-aLz1CpItXe5Rc0Hg,"Divine Comedy, Cary's Translation, Paradise",,https://www.gutenberg.org/cache/epub/1007/pg1007.cover.medium.jpg,1007,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1azkvgh29a3c8hfdt9lztdmjhslk4kez73gsqcnyskt80vfn5uvhq263c28
iscn://likecoin-chain/0VcqlEz2IPdMEbW1r2Wm6b-QH0TttgVs2G7lqpjGWIU,"Divine Comedy, Cary's Translation, Purgatory",,https://www.gutenberg.org/cache/epub/1006/pg1006.cover.medium.jpg,1006,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19n73wurj7syf7qr0hl84zrhzw23m4crzpgrp4rx26epj94trf5nqf2p6zd
iscn://likecoin-chain/CaEelIBFyPWLoFeVvQlLk3u9I0bSD611mpD7jfq282I,"Divine Comedy, Longfellow's Translation, Hell",,https://www.gutenberg.org/cache/epub/1001/pg1001.cover.medium.jpg,1001,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1w52ukzz8gns7376zp0djtvw858um4cxwyrvmfah8ryg9mghqywhsngmkz2
iscn://likecoin-chain/k-SiSvTr4_Oul1rHGZWdWqkuGWo2UzXFOFsotXliM_k,"Divine Comedy, Longfellow's Translation, Purgatory",,https://www.gutenberg.org/cache/epub/1002/pg1002.cover.medium.jpg,1002,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1f9w3kny0e9lc0nvweptklyne2prmsx8pm20kx4ea435zxrpmvj6qgwqylz
iscn://likecoin-chain/ijixhbl8_5Rsp5Jby4XJs-zgEevBvpZzljfoA_nRqD8,Do and Dare — a Brave Boy's Fight for Fortune,,https://www.gutenberg.org/cache/epub/5747/pg5747.cover.medium.jpg,5747,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15jhfxz5ny0z8d9ye08l7y5a0wfkkcud4etapuwrcs29fvpzjkh7qp669q6
iscn://likecoin-chain/mDqo0yEkJdQ-e7NmpQIgAMyBNrEd0gzjwVGzHmYFfgs,Doctor and Patient,,https://www.gutenberg.org/cache/epub/15004/pg15004.cover.medium.jpg,15004,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1f5nc44wgmck9dehzw49wfq5cywnz55g42r0npfh2tr280qr9yv2qpfkdmc
iscn://likecoin-chain/KeJPrfrHCF3rMbKMpwuvoq07zkfQA7M7Z-jaYnXEI2Q,Doctor Pascal,,https://www.gutenberg.org/cache/epub/10720/pg10720.cover.medium.jpg,10720,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15ud6h30jfcg3njefmqg77tm83l8qa9qql9f60q5jeymnxsjyuqdsrwy9r9
iscn://likecoin-chain/ZvUMlJtS1nPOJPszWTea6lEtK7P13aP_qbU4n65ZzcU,Doctor Therne,,https://www.gutenberg.org/cache/epub/5764/pg5764.cover.medium.jpg,5764,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1umt30g6ufhy6h0nsyg28v238c7he358zf8tz79gvlaz40nyu5gvqa005ym
iscn://likecoin-chain/G6kIphUV-bJUQc-AR9UVPv-Zy1xcPUo2HAJUBEGBLEI,Dogs and All about Them,,https://www.gutenberg.org/cache/epub/10991/pg10991.cover.medium.jpg,10991,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rjmmqn3wng5lfflz07n7jhqgpu4kdnm2t8lf8mjsx7tejsq35tcqz3my2c
iscn://likecoin-chain/H59HsP1_7yw82vk6lh4sohnqwY9QZ4XJO1I9AetnECY,Dollars and Sense,,https://www.gutenberg.org/cache/epub/22418/pg22418.cover.medium.jpg,22418,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1c59zj33rvjdeznhwtm8q2ze2e5f42pgldx00puzpefl80kkw7xdqa7mf90
iscn://likecoin-chain/WLKKXUZql15j8nCDkqm7crDYWtpq-IowwhPXy2jHqmo,Dolly Dialogues,,https://www.gutenberg.org/cache/epub/1203/pg1203.cover.medium.jpg,1203,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft194h4dvh2ajf33gyjasj0gvjysew0yc9zg5pw9zyu8zt9cct7xwlq6uysvq
iscn://likecoin-chain/jLjDb0THPVmj-clf8g6cnNsiLtV7d9gDVTkIHMPiX4c,Dominie Dean A Novel,,https://www.gutenberg.org/cache/epub/44220/pg44220.cover.medium.jpg,44220,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft174xg4pqw5pafvckekkftd2dd3r663d6syxz2ycgghsd08afw32nqlvv7vf
iscn://likecoin-chain/OrnyCNylttnfxSB8VBn1DIJglR1kAhKII9_HLEJPFgQ,Don Hale with the Flying Squadron,,https://www.gutenberg.org/cache/epub/43344/pg43344.cover.medium.jpg,43344,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1jc23xu4q6xjvjcldpn2vqm73c7509l98s94662deqy4cw9nekunqk4pwg4
iscn://likecoin-chain/VBhBztKOjY4TC3Ox2hG-bxgVQMDy6Nm6D-fkrZetn0k,Don Juan,,https://www.gutenberg.org/cache/epub/21700/pg21700.cover.medium.jpg,21700,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1kd7swuqm4xysqqtclpf8qd2hgyrh868h205lnzynfu9d5nzu5cgsenu44m
iscn://likecoin-chain/gKJfWptbd4T_2XcAqxfa5TQM7K4hZ9Ayyra9upmg330,"Don Strong, Patrol Leader",,https://www.gutenberg.org/cache/epub/13898/pg13898.cover.medium.jpg,13898,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1t46uu7k49df26tgzedudj73a5axklffe9wfxl7nzr9730wpnk9dq3e7mrx
